,sexo,qtd_filhos,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,posse_de_imovel_Y,posse_de_veiculo_Y
9300,0,0,1,0,1,0,2.0,False,0,1
9301,0,0,1,0,1,0,2.0,False,0,1
9302,0,0,1,0,1,0,2.0,False,0,1
9303,0,0,1,0,1,0,2.0,False,0,1
9304,0,0,1,1,1,0,1.0,False,0,1
9305,1,3,1,0,0,0,5.0,False,0,0
9306,1,3,1,0,0,0,5.0,False,0,0
9307,1,3,1,0,0,0,5.0,False,0,0
9308,1,3,1,0,0,0,5.0,False,0,0
9309,1,3,1,0,0,0,5.0,False,0,0
9310,0,2,1,1,0,0,4.0,False,0,1
9311,0,2,1,1,0,0,4.0,False,0,1
9312,0,0,1,0,1,0,1.0,False,0,0
9313,0,0,1,0,1,0,1.0,False,0,0
9314,0,0,1,0,1,0,1.0,False,0,0
9315,0,1,1,0,1,0,3.0,False,0,0
9316,0,1,1,0,1,0,3.0,False,0,0
9317,0,1,1,0,1,0,3.0,False,0,0
9318,0,0,1,0,0,0,2.0,False,0,1
9319,0,0,1,0,0,0,2.0,False,0,1
9320,0,0,1,0,0,0,2.0,False,0,1
9321,0,0,1,0,0,0,2.0,False,0,1
9322,1,0,1,1,0,1,1.0,False,0,0
9323,0,0,1,0,0,0,2.0,False,0,0
9324,0,0,1,0,1,0,2.0,False,0,0
9325,0,0,1,0,1,0,2.0,False,0,0
9326,0,0,1,0,1,0,2.0,False,0,0
9327,0,0,1,0,1,0,2.0,False,0,0
9328,0,0,1,1,1,0,1.0,False,0,1
9329,0,1,1,1,1,0,3.0,False,0,0
9330,0,1,1,1,1,0,3.0,False,0,0
9331,0,1,1,1,1,0,3.0,False,0,0
9332,0,0,1,0,0,0,2.0,False,0,0
9333,0,0,1,0,0,0,2.0,False,0,0
9334,0,0,1,0,0,0,2.0,False,0,0
9335,0,1,1,0,0,0,3.0,False,0,0
9336,0,0,1,0,1,0,2.0,False,0,1
9337,0,0,1,0,1,0,2.0,False,0,1
9338,0,0,1,0,1,0,2.0,False,0,1
9339,0,0,1,0,1,0,2.0,False,0,1
9340,1,2,1,0,1,0,4.0,False,0,1
9341,1,2,1,0,1,0,4.0,False,0,1
9342,1,2,1,0,1,0,4.0,False,0,1
9343,0,0,1,0,1,0,1.0,False,0,0
9344,0,0,1,0,1,0,1.0,False,0,0
9345,0,0,1,1,1,0,2.0,False,0,1
9346,0,0,1,1,1,0,2.0,False,0,1
9347,0,0,1,1,0,0,2.0,False,0,1
9348,0,0,1,1,0,0,2.0,False,0,1
9349,0,0,1,1,0,0,2.0,False,0,1
9350,0,1,1,1,0,0,2.0,False,0,1
9351,0,1,1,1,0,0,2.0,False,0,1
9352,0,1,1,1,0,0,2.0,False,0,1
9353,0,1,1,1,0,0,2.0,False,0,1
9354,0,1,1,1,0,0,2.0,False,0,1
9355,0,0,1,1,1,0,1.0,False,0,1
9356,0,0,1,1,1,0,1.0,False,0,1
9357,0,0,1,1,1,0,1.0,False,0,1
9358,0,0,1,0,1,0,2.0,False,0,0
9359,0,0,1,0,1,0,2.0,False,0,0
9360,0,0,1,0,1,0,2.0,False,0,0
9361,0,0,1,0,1,0,2.0,False,0,0
9362,0,0,1,0,1,0,2.0,False,0,0
9363,1,0,1,1,0,0,2.0,False,0,0
9364,0,0,1,1,0,0,2.0,False,0,1
9365,0,0,1,1,0,0,2.0,False,0,1
9366,0,0,1,1,0,0,2.0,False,0,1
9367,0,1,1,1,1,0,3.0,False,0,1
9368,0,1,1,1,1,0,3.0,False,0,1
9369,0,1,1,1,1,0,3.0,False,0,1
9370,0,1,1,1,1,0,3.0,False,0,1
9371,1,0,1,0,1,0,2.0,False,0,0
9372,1,0,1,0,1,0,2.0,False,0,0
9373,1,0,1,0,1,0,2.0,False,0,0
9374,0,0,1,0,1,1,1.0,False,0,0
9375,0,0,1,0,1,1,1.0,False,0,0
9376,0,0,1,0,1,1,1.0,False,0,0
9377,0,0,1,0,1,1,1.0,False,0,0
9378,0,0,1,0,1,1,1.0,False,0,0
9379,0,0,1,0,1,1,1.0,False,0,0
9380,0,0,1,0,1,1,1.0,False,0,0
9381,0,0,1,0,1,0,1.0,False,0,0
9382,0,0,1,0,1,0,1.0,False,0,0
9383,0,0,1,1,0,0,1.0,False,0,0
9384,0,0,1,1,0,0,1.0,False,0,0
9385,0,0,1,1,0,0,1.0,False,0,0
9386,0,0,1,1,0,0,1.0,False,0,0
9387,0,0,1,1,0,0,1.0,False,0,0
9388,0,0,1,1,0,0,1.0,False,0,0
9389,0,0,1,0,1,1,2.0,False,0,1
9390,0,0,1,1,1,1,1.0,False,0,0
9391,0,0,1,1,1,1,1.0,False,0,0
9392,1,0,1,1,0,0,2.0,False,0,1
9393,1,0,1,1,0,0,2.0,False,0,1
9394,0,0,1,1,0,0,2.0,False,0,0
9395,0,0,1,1,0,0,2.0,False,0,0
9396,0,0,1,1,0,0,2.0,False,0,0
9397,0,0,1,1,0,0,2.0,False,0,0
9398,0,0,1,1,0,0,2.0,False,0,0
9399,0,0,1,1,0,0,2.0,False,0,0
9400,0,0,1,1,0,0,2.0,False,0,0
9401,0,0,1,1,0,0,2.0,False,0,0
9402,0,0,1,1,0,0,2.0,False,0,0
9403,0,1,1,1,0,0,3.0,False,0,0
9404,0,0,1,1,1,1,2.0,False,0,1
9405,0,0,1,1,1,1,2.0,False,0,1
9406,0,0,1,1,1,1,2.0,False,0,1
9407,0,0,1,1,1,1,2.0,False,0,1
9408,0,0,1,0,0,0,2.0,False,0,0
9409,0,0,1,1,0,0,1.0,False,0,1
9410,0,0,1,1,0,0,1.0,False,0,1
9411,0,0,1,1,0,0,1.0,False,0,1
9412,0,2,1,0,1,0,4.0,False,0,0
9413,0,0,1,1,0,0,2.0,False,0,0
9414,0,0,1,1,0,0,2.0,False,0,0
9415,0,0,1,1,0,0,2.0,False,0,0
9416,0,0,1,1,0,0,2.0,False,0,0
9417,0,0,1,1,0,0,2.0,False,0,0
9418,0,0,1,1,0,0,1.0,False,0,0
9419,0,0,1,0,1,0,1.0,False,0,0
9420,0,0,1,0,1,0,1.0,False,0,0
9421,0,0,1,0,1,0,1.0,False,0,0
9422,0,0,1,1,0,0,2.0,False,0,0
9423,0,0,1,1,0,0,2.0,False,0,0
9424,0,0,1,1,0,0,2.0,False,0,0
9425,0,0,1,1,0,0,2.0,False,0,0
9426,1,0,1,1,0,0,2.0,False,0,1
9427,1,0,1,1,0,0,2.0,False,0,1
9428,1,0,1,1,0,0,2.0,False,0,1
9429,0,0,1,1,0,0,2.0,False,0,1
9430,0,0,1,1,0,0,2.0,False,0,1
9431,0,0,1,1,0,0,2.0,False,0,1
9432,0,0,1,1,0,0,2.0,False,0,1
9433,0,0,1,1,0,0,2.0,False,0,1
9434,0,0,1,1,0,0,2.0,False,0,1
9435,0,0,1,1,0,0,2.0,False,0,0
9436,0,0,1,1,0,0,2.0,False,0,0
9437,0,0,1,1,0,0,2.0,False,0,0
9438,0,0,1,1,0,0,2.0,False,0,0
9439,0,0,1,1,0,0,2.0,False,0,0
9440,0,0,1,0,0,0,2.0,False,0,1
9441,0,0,1,0,0,0,2.0,False,0,1
9442,0,0,1,0,0,0,2.0,False,0,1
9443,0,0,1,0,0,0,2.0,False,0,1
9444,0,0,1,0,0,0,2.0,False,0,1
9445,0,0,1,0,0,0,1.0,False,0,0
9446,0,0,1,0,0,0,2.0,False,0,0
9447,0,0,1,0,0,0,2.0,False,0,0
9448,0,0,1,0,0,0,2.0,False,0,0
9449,0,0,1,0,0,0,2.0,False,0,0
9450,0,0,1,1,1,0,1.0,False,0,0
9451,0,0,1,1,1,0,1.0,False,0,0
9452,0,0,1,1,1,0,1.0,False,0,0
9453,0,0,1,0,1,0,2.0,False,0,0
9454,0,0,1,0,1,0,2.0,False,0,0
9455,0,0,1,0,1,0,2.0,False,0,0
9456,0,2,1,1,1,0,4.0,False,0,0
9457,0,2,1,1,1,0,4.0,False,0,0
9458,0,2,1,1,1,0,4.0,False,0,0
9459,0,2,1,1,1,0,4.0,False,0,0
9460,0,2,1,1,1,0,4.0,False,0,0
9461,1,0,1,0,0,0,2.0,False,0,0
9462,1,0,1,0,0,0,2.0,False,0,0
9463,0,2,1,1,1,0,3.0,False,0,0
9464,0,1,1,0,0,0,2.0,False,0,0
9465,0,1,1,0,0,0,2.0,False,0,0
9466,0,1,1,0,0,0,2.0,False,0,0
9467,1,0,1,1,1,0,1.0,False,0,1
9468,0,1,1,1,1,1,3.0,False,0,1
9469,0,1,1,1,1,1,3.0,False,0,1
9470,0,1,1,1,1,1,3.0,False,0,1
9471,0,1,1,1,1,1,3.0,False,0,1
9472,0,1,1,1,1,1,3.0,False,0,1
9473,0,1,1,1,1,1,3.0,False,0,1
9474,0,1,1,1,1,1,3.0,False,0,1
9475,0,1,1,1,1,1,3.0,False,0,1
9476,0,1,1,1,1,1,3.0,False,0,1
9477,0,1,1,1,1,1,3.0,False,0,1
9478,0,0,1,1,0,0,2.0,False,0,1
9479,0,0,1,1,0,0,2.0,False,0,1
9480,0,0,1,1,0,0,2.0,False,0,1
9481,0,0,1,1,0,0,2.0,False,0,1
9482,0,0,1,1,0,0,2.0,False,0,1
9483,0,0,1,1,0,0,2.0,False,0,1
9484,0,0,1,1,0,0,2.0,False,0,1
9485,0,0,1,1,0,0,2.0,False,0,1
9486,0,0,1,1,0,0,2.0,False,0,1
9487,0,0,1,1,1,0,2.0,False,0,1
9488,0,0,1,1,1,0,2.0,False,0,1
9489,0,0,1,1,1,0,2.0,False,0,1
9490,0,0,1,1,1,0,2.0,False,0,1
9491,0,0,1,1,1,0,2.0,False,0,1
9492,0,0,1,1,1,0,2.0,False,0,1
9493,0,0,1,1,1,0,2.0,False,0,1
9494,0,0,1,1,1,0,2.0,False,0,1
9495,0,1,1,0,1,0,2.0,False,0,0
9496,0,1,1,0,1,0,2.0,False,0,0
9497,0,1,1,0,1,0,2.0,False,0,0
9498,0,1,1,0,1,0,2.0,False,0,0
9499,0,1,1,0,1,0,2.0,False,0,0
9500,0,0,1,1,0,0,1.0,False,0,1
9501,0,0,1,1,0,0,1.0,False,0,1
9502,0,0,1,1,0,0,1.0,False,0,1
9503,0,0,1,1,0,0,1.0,False,0,1
9504,0,0,1,1,0,0,1.0,False,0,1
9505,0,0,1,1,0,0,2.0,False,0,0
9506,0,0,1,1,0,0,2.0,True,0,0
9507,0,0,1,1,0,0,2.0,False,0,0
9508,0,0,1,1,0,0,2.0,False,0,0
9509,0,0,1,1,0,0,2.0,False,0,0
9510,0,0,1,1,0,0,2.0,False,0,0
9511,0,0,1,1,0,0,2.0,False,0,0
9512,0,0,1,1,0,0,2.0,False,0,0
9513,0,0,1,1,0,0,2.0,False,0,0
9514,0,0,1,1,0,0,2.0,False,0,0
9515,0,0,1,1,0,0,2.0,False,0,0
9516,1,0,1,0,0,0,1.0,False,0,0
9517,1,0,1,1,0,0,2.0,False,0,0
9518,1,0,1,0,0,0,2.0,False,0,1
9519,1,0,1,0,0,0,2.0,False,0,1
9520,0,2,1,1,1,0,4.0,False,0,1
9521,0,2,1,1,1,0,4.0,False,0,1
9522,0,0,1,1,1,0,2.0,False,0,0
9523,0,0,1,1,1,0,2.0,False,0,0
9524,0,0,1,1,1,0,2.0,False,0,0
9525,0,0,1,1,0,0,2.0,False,0,1
9526,0,0,1,1,0,0,2.0,False,0,1
9527,0,0,1,1,0,0,2.0,False,0,1
9528,0,0,1,1,1,1,2.0,False,0,0
9529,0,0,1,1,1,1,2.0,False,0,0
9530,0,0,1,1,1,1,2.0,False,0,0
9531,0,0,1,1,1,1,2.0,False,0,0
9532,0,0,1,1,1,1,2.0,False,0,0
9533,0,0,1,1,1,1,2.0,False,0,0
9534,0,0,1,1,1,1,2.0,False,0,0
9535,0,0,1,1,1,1,2.0,False,0,0
9536,0,0,1,1,1,1,2.0,False,0,0
9537,1,1,1,1,1,0,2.0,False,0,0
9538,1,0,1,1,0,0,2.0,False,0,1
9539,0,0,1,1,0,0,1.0,False,0,0
9540,0,0,1,1,0,0,1.0,False,0,0
9541,0,0,1,1,0,0,1.0,False,0,0
9542,0,0,1,1,0,0,1.0,False,0,0
9543,0,0,1,1,0,0,1.0,False,0,0
9544,0,2,1,1,1,0,4.0,False,0,1
9545,0,2,1,1,1,0,4.0,False,0,1
9546,0,2,1,1,1,0,4.0,False,0,1
9547,0,2,1,1,1,0,4.0,False,0,1
9548,0,2,1,1,1,0,4.0,False,0,1
9549,1,0,1,1,0,0,2.0,False,0,1
9550,1,0,1,1,0,0,2.0,False,0,1
9551,0,0,1,0,0,0,2.0,False,0,0
9552,0,0,1,0,0,0,2.0,False,0,0
9553,0,0,1,0,0,0,2.0,False,0,0
9554,0,0,1,0,0,0,2.0,False,0,0
9555,0,0,1,0,0,0,2.0,False,0,0
9556,0,0,1,0,0,0,2.0,False,0,0
9557,0,0,1,0,0,0,2.0,False,0,0
9558,0,0,1,0,0,0,2.0,False,0,0
9559,0,0,1,0,1,0,2.0,False,0,0
9560,1,0,1,1,0,0,2.0,False,0,0
9561,1,0,1,0,0,0,1.0,False,0,0
9562,1,0,1,0,0,0,1.0,False,0,0
9563,1,0,1,0,0,0,1.0,False,0,0
9564,0,0,1,0,1,0,2.0,False,0,0
9565,0,0,1,0,1,0,2.0,False,0,0
9566,0,0,1,0,1,0,2.0,False,0,0
9567,0,0,1,1,0,0,1.0,False,0,0
9568,0,0,1,1,0,0,1.0,False,0,0
9569,0,0,1,1,0,0,1.0,False,0,0
9570,0,0,1,0,0,0,1.0,False,0,0
9571,0,0,1,0,0,0,1.0,False,0,0
9572,0,0,1,0,0,0,1.0,False,0,0
9573,0,0,1,1,1,0,2.0,False,0,1
9574,0,0,1,1,1,0,2.0,False,0,1
9575,0,0,1,1,1,0,2.0,False,0,1
9576,0,0,1,1,1,0,2.0,False,0,1
9577,0,0,1,1,1,0,2.0,False,0,1
9578,0,0,1,1,1,0,2.0,False,0,1
9579,1,1,1,0,0,0,2.0,False,0,0
9580,1,2,1,1,0,0,4.0,False,1,1
9581,1,2,1,1,0,0,4.0,False,1,1
9582,1,2,1,1,0,0,4.0,False,1,1
9583,1,2,1,1,0,0,4.0,False,1,1
9584,1,2,1,1,0,0,4.0,False,1,1
9585,1,2,1,1,0,0,4.0,False,1,1
9586,1,2,1,1,0,0,4.0,False,1,1
9587,1,0,1,1,0,0,2.0,False,1,1
9588,1,0,1,1,0,0,2.0,False,1,1
9589,1,0,1,1,0,0,2.0,False,1,1
9590,1,0,1,1,0,0,2.0,False,1,1
9591,1,0,1,1,0,0,2.0,False,1,1
9592,0,0,1,1,1,0,1.0,False,1,0
9593,0,0,1,1,1,0,1.0,False,1,0
9594,0,0,1,1,1,0,1.0,False,1,0
9595,0,0,1,1,1,0,1.0,False,1,0
9596,0,0,1,1,1,0,1.0,False,1,0
9597,0,0,1,1,1,0,1.0,False,1,0
9598,0,0,1,1,1,0,1.0,False,1,0
9599,0,1,1,0,0,0,3.0,False,0,0
9600,0,1,1,0,0,0,3.0,False,0,0
9601,0,1,1,0,0,0,3.0,False,0,0
9602,0,1,1,0,0,0,3.0,False,0,0
9603,0,1,1,0,0,0,3.0,False,0,0
9604,0,1,1,0,0,0,3.0,False,0,0
9605,0,1,1,0,0,0,3.0,False,0,0
9606,1,1,1,0,1,0,3.0,False,1,1
9607,0,1,1,0,0,0,2.0,False,0,0
9608,0,0,1,0,0,0,1.0,False,1,0
9609,0,0,1,0,0,0,1.0,False,1,0
9610,0,0,1,0,0,0,1.0,False,1,0
9611,0,0,1,0,0,0,1.0,False,1,0
9612,0,0,1,0,0,0,1.0,False,1,0
9613,0,0,1,0,0,0,1.0,False,1,0
9614,0,1,1,0,1,1,3.0,False,1,0
9615,0,1,1,0,1,1,3.0,False,1,0
9616,0,1,1,0,1,1,3.0,False,1,0
9617,0,1,1,0,1,1,3.0,False,1,0
9618,0,1,1,0,1,1,3.0,False,1,0
9619,0,0,1,0,0,0,1.0,False,1,0
9620,0,1,1,0,0,1,3.0,False,0,1
9621,0,0,1,0,1,0,2.0,False,1,0
9622,0,0,1,0,0,0,2.0,False,1,0
9623,0,0,1,0,0,0,2.0,False,1,0
9624,0,0,1,0,0,0,2.0,False,1,0
9625,0,0,1,0,0,0,2.0,False,1,0
9626,0,0,1,0,0,1,1.0,False,1,0
9627,0,0,1,0,0,1,1.0,False,1,0
9628,0,0,1,0,0,1,1.0,False,1,0
9629,0,0,1,0,0,1,1.0,False,1,0
9630,0,0,1,0,0,1,1.0,False,1,0
9631,0,0,1,0,0,0,2.0,False,1,0
9632,1,0,1,0,0,0,2.0,False,0,0
9633,1,0,1,0,0,0,2.0,False,0,0
9634,1,0,1,0,0,0,2.0,False,0,0
9635,1,0,1,0,0,0,2.0,False,0,0
9636,1,0,1,0,0,0,2.0,False,0,0
9637,1,0,1,0,0,0,2.0,False,0,0
9638,1,0,1,0,0,0,2.0,False,0,0
9639,0,0,1,0,1,0,2.0,False,1,0
9640,0,0,1,0,1,0,2.0,False,1,0
9641,0,0,1,0,1,0,2.0,False,1,0
9642,0,0,1,0,1,0,2.0,False,1,0
9643,1,0,1,0,0,0,2.0,False,1,0
9644,1,0,1,0,0,0,2.0,False,0,1
9645,1,0,1,0,0,0,2.0,False,0,1
9646,0,0,1,0,0,0,1.0,False,1,0
9647,0,0,1,0,0,1,2.0,False,1,1
9648,0,0,1,0,0,1,2.0,False,1,1
9649,0,0,1,0,0,1,2.0,False,1,1
9650,0,0,1,0,0,1,2.0,False,1,1
9651,0,0,1,0,0,0,1.0,False,1,0
9652,1,1,1,0,0,0,3.0,False,1,0
9653,1,1,1,0,0,0,3.0,False,1,0
9654,1,3,1,0,0,1,5.0,False,1,1
9655,1,0,1,0,0,0,1.0,False,0,0
9656,1,2,1,0,0,0,4.0,False,1,1
9657,1,0,1,0,0,0,2.0,False,1,0
9658,1,0,1,0,0,0,2.0,False,1,0
9659,0,0,1,0,0,0,2.0,False,1,0
9660,0,0,1,0,0,0,2.0,False,1,0
9661,0,0,1,0,0,0,2.0,False,1,0
9662,0,0,1,0,0,0,2.0,False,1,0
9663,0,0,1,0,0,0,2.0,False,1,0
9664,0,0,1,0,0,0,2.0,False,1,0
9665,0,0,1,0,0,0,2.0,False,1,0
9666,0,0,1,0,0,0,2.0,False,1,0
9667,0,0,1,0,0,0,2.0,False,1,0
9668,0,0,1,0,0,0,2.0,False,1,0
9669,0,0,1,0,0,0,2.0,False,1,0
9670,0,0,1,0,0,0,2.0,False,1,0
9671,0,0,1,0,0,0,2.0,False,1,0
9672,0,0,1,1,0,0,2.0,False,1,0
9673,1,0,1,0,0,0,2.0,False,1,1
9674,1,0,1,0,0,0,2.0,False,1,1
9675,1,0,1,0,0,0,2.0,False,1,1
9676,1,0,1,0,0,0,2.0,False,1,1
9677,0,0,1,0,1,1,2.0,False,1,0
9678,0,0,1,0,1,1,2.0,False,1,0
9679,0,0,1,0,1,1,2.0,False,1,0
9680,0,0,1,0,1,1,2.0,False,1,0
9681,0,0,1,0,1,1,2.0,False,1,0
9682,0,0,1,0,1,1,2.0,False,1,0
9683,0,0,1,0,1,1,2.0,False,1,0
9684,0,0,1,0,1,1,2.0,False,1,0
9685,0,0,1,0,1,1,2.0,False,1,0
9686,1,0,1,0,0,0,2.0,False,1,0
9687,1,0,1,0,0,0,2.0,False,1,0
9688,0,0,1,0,1,0,2.0,False,1,0
9689,1,1,1,0,0,0,3.0,False,0,0
9690,1,1,1,0,0,0,3.0,False,0,0
9691,0,0,1,1,1,0,2.0,False,1,0
9692,0,0,1,1,1,0,2.0,False,1,0
9693,0,0,1,1,1,0,2.0,False,1,0
9694,0,0,1,0,0,0,2.0,False,1,0
9695,0,0,1,0,0,0,2.0,False,1,0
9696,0,0,1,0,0,0,2.0,False,1,0
9697,0,0,1,0,0,0,2.0,False,1,0
9698,0,0,1,0,0,0,2.0,False,1,0
9699,0,0,1,0,0,0,2.0,False,1,0
9700,0,0,1,0,0,0,2.0,False,1,0
9701,0,0,1,0,0,0,2.0,False,1,0
9702,0,0,1,0,0,0,2.0,False,1,0
9703,0,0,1,0,0,0,2.0,False,1,0
9704,0,1,1,0,0,0,3.0,False,1,1
9705,0,1,1,0,0,0,3.0,False,1,1
9706,0,0,1,0,0,0,1.0,False,1,0
9707,0,0,1,0,0,0,1.0,False,1,0
9708,0,0,1,0,0,0,1.0,False,1,0
9709,1,0,1,0,1,0,2.0,False,1,1
9710,0,0,1,1,1,0,1.0,False,0,0
9711,1,1,1,0,0,0,3.0,False,1,1
9712,0,0,1,0,0,0,2.0,False,1,0
9713,0,0,1,0,0,0,2.0,False,1,0
9714,0,0,1,0,0,0,2.0,False,1,0
9715,0,0,1,0,0,0,2.0,False,1,0
9716,1,0,1,0,0,1,1.0,False,1,1
9717,1,0,1,0,0,0,2.0,False,1,1
9718,0,0,1,0,1,0,2.0,False,1,0
9719,0,0,1,0,0,0,2.0,False,1,0
9720,1,0,1,0,0,0,2.0,False,1,0
9721,1,0,1,0,1,1,2.0,False,1,0
9722,0,0,1,0,0,0,2.0,False,1,0
9723,0,1,1,0,0,0,2.0,False,0,0
9724,0,1,1,1,0,0,2.0,False,0,0
9725,1,0,1,1,1,0,2.0,False,1,0
9726,1,1,1,0,0,1,3.0,False,1,0
9727,1,0,1,0,0,0,2.0,False,1,1
9728,0,0,1,0,0,0,2.0,False,1,1
9729,0,0,1,0,0,0,1.0,False,1,0
9730,0,1,1,0,0,1,3.0,False,1,0
9731,0,1,1,0,0,1,3.0,False,1,0
9732,0,1,1,0,0,1,3.0,False,1,0
9733,0,1,1,0,0,1,3.0,False,1,0
9734,0,1,1,0,0,1,3.0,False,1,0
9735,0,0,1,1,0,0,2.0,False,0,0
9736,0,0,1,0,0,1,2.0,False,1,0
9737,1,0,1,1,0,0,2.0,False,0,0
9738,1,0,1,1,0,0,2.0,False,0,0
9739,1,0,1,1,0,0,2.0,False,0,0
9740,1,0,1,1,0,0,2.0,False,0,0
9741,1,0,1,1,0,0,2.0,False,0,0
9742,1,0,1,1,0,0,2.0,False,0,0
9743,1,0,1,1,0,0,2.0,False,0,0
9744,0,0,1,0,0,0,2.0,False,0,1
9745,0,0,1,0,0,0,2.0,False,0,1
9746,0,0,1,0,0,0,2.0,False,0,1
9747,0,0,1,0,0,0,2.0,False,0,0
9748,0,0,1,0,0,0,2.0,False,0,0
9749,0,0,1,0,0,0,2.0,False,0,0
9750,0,0,1,0,0,0,2.0,False,0,0
9751,0,0,1,0,0,0,2.0,False,0,0
9752,0,0,1,0,0,0,2.0,False,1,0
9753,0,1,1,0,0,0,2.0,False,1,0
9754,0,0,1,0,0,0,2.0,False,1,1
9755,0,0,1,0,0,0,2.0,False,1,0
9756,0,0,1,0,1,0,2.0,False,1,0
9757,0,2,1,0,0,1,4.0,False,1,1
9758,0,0,1,0,1,0,1.0,False,1,0
9759,0,0,1,0,0,0,2.0,False,1,0
9760,1,0,1,0,1,0,2.0,False,0,1
9761,0,0,1,0,0,0,2.0,False,1,1
9762,0,0,1,1,1,0,2.0,False,1,0
9763,0,0,1,0,1,0,2.0,False,0,1
9764,1,0,1,0,1,0,1.0,False,0,1
9765,1,0,1,1,0,0,2.0,False,0,1
9766,1,0,1,1,0,0,2.0,False,0,1
9767,1,0,1,1,0,0,2.0,False,0,1
9768,0,0,1,0,0,0,2.0,False,0,0
9769,0,0,1,0,0,0,2.0,False,0,0
9770,0,0,1,0,0,0,2.0,False,1,0
9771,0,0,1,0,0,0,1.0,False,1,0
9772,0,1,1,0,0,1,3.0,False,1,0
9773,1,0,1,0,0,0,2.0,True,1,1
9774,0,0,1,0,0,0,2.0,False,1,1
9775,0,0,1,0,1,0,1.0,False,1,0
9776,0,0,1,0,0,0,2.0,False,1,0
9777,0,0,1,0,1,0,2.0,False,0,0
9778,1,0,1,0,0,0,2.0,False,0,0
9779,0,0,1,0,0,0,2.0,False,1,0
9780,1,2,1,0,0,0,4.0,False,1,1
9781,0,0,1,0,0,0,2.0,False,0,0
9782,0,0,1,0,0,0,1.0,False,0,0
9783,0,0,1,0,1,0,2.0,False,1,0
9784,0,1,1,0,0,0,3.0,False,1,1
9785,1,0,1,1,1,0,2.0,False,1,1
9786,1,0,1,1,0,0,2.0,False,1,1
9787,0,0,1,0,0,0,2.0,False,1,0
9788,0,0,1,0,0,0,1.0,False,1,0
9789,1,2,1,0,0,0,4.0,False,1,1
9790,1,2,1,0,0,0,4.0,False,1,1
9791,0,0,1,0,0,0,1.0,False,1,0
9792,1,1,1,0,0,0,3.0,False,1,1
9793,0,1,1,0,0,0,3.0,False,1,1
9794,0,1,1,0,0,0,3.0,False,0,0
9795,1,0,1,0,0,0,2.0,False,1,1
9796,1,0,1,0,0,0,2.0,False,1,1
9797,1,1,1,0,0,0,3.0,False,0,0
9798,1,2,1,0,0,0,4.0,False,0,1
9799,1,2,1,0,0,0,4.0,False,0,1
9800,0,1,1,0,1,0,3.0,False,1,1
9801,0,0,1,0,0,0,2.0,False,1,0
9802,0,0,1,1,0,0,2.0,False,1,0
9803,0,0,1,1,0,0,2.0,False,1,0
9804,1,0,1,0,0,0,1.0,False,1,1
9805,1,0,1,0,0,0,1.0,False,1,1
9806,1,0,1,0,0,1,2.0,False,1,0
9807,1,0,1,0,0,1,2.0,False,1,0
9808,0,0,1,0,0,1,2.0,False,1,0
9809,0,0,1,0,1,0,2.0,False,1,1
9810,0,0,1,0,1,0,2.0,False,1,0
9811,0,0,1,1,0,0,2.0,False,1,0
9812,0,0,1,1,0,0,2.0,False,1,0
9813,0,0,1,0,0,0,2.0,False,0,1
9814,1,0,1,0,0,0,2.0,False,1,0
9815,0,1,1,0,0,0,2.0,False,1,0
9816,0,0,1,0,0,0,2.0,False,1,0
9817,0,0,1,0,1,0,2.0,False,1,0
9818,0,2,1,0,0,1,4.0,False,0,0
9819,0,0,1,1,1,0,2.0,False,1,1
9820,0,0,1,0,0,0,2.0,False,1,0
9821,0,0,1,0,0,0,2.0,False,1,0
9822,0,0,1,0,1,0,2.0,False,1,0
9823,0,0,1,0,1,0,2.0,False,1,0
9824,0,0,1,0,0,0,1.0,False,0,1
9825,1,0,1,0,0,0,2.0,False,1,0
9826,0,1,1,0,0,0,3.0,False,1,0
9827,0,0,1,1,1,0,2.0,False,0,0
9828,0,0,1,0,0,0,2.0,False,1,0
9829,0,0,1,0,0,0,2.0,False,1,0
9830,0,0,1,0,0,0,2.0,False,1,1
9831,0,0,1,1,1,0,2.0,False,1,0
9832,0,0,1,0,0,0,2.0,False,1,0
9833,0,2,1,0,0,0,4.0,False,1,1
9834,0,0,1,0,1,0,2.0,False,1,1
9835,0,0,1,0,0,0,1.0,False,1,0
9836,1,0,1,0,0,0,2.0,False,1,1
9837,0,0,1,0,0,0,2.0,False,1,1
9838,0,0,1,1,0,0,2.0,True,0,0
9839,1,0,1,1,1,0,2.0,False,0,1
9840,0,0,1,1,1,1,1.0,False,0,1
9841,0,0,1,0,1,0,2.0,False,0,0
9842,0,0,1,1,1,0,1.0,False,0,1
9843,0,0,1,0,0,0,2.0,False,0,1
9844,0,0,1,0,0,0,1.0,False,1,0
9845,0,0,1,0,0,0,2.0,False,1,0
9846,1,3,1,0,0,0,5.0,False,0,1
9847,0,0,1,0,1,0,2.0,False,1,0
9848,1,0,1,0,0,0,2.0,False,1,1
9849,0,1,1,0,0,0,3.0,False,1,0
9850,1,0,1,0,1,1,1.0,False,1,0
9851,1,0,1,1,1,0,1.0,False,0,1
9852,0,0,1,1,0,0,2.0,False,0,0
9853,1,0,1,0,1,1,2.0,False,0,0
9854,0,0,1,0,0,0,2.0,False,1,0
9855,1,0,1,0,0,0,1.0,False,0,1
